-0.411368	0.715801	-1.00345
-1.07406	2.24475	1.46567
-1.30325	2.21389	1.89369
-4.48604	-0.860631	-3.92001
-1.49719	-2.91803	-2.71338
-2.48977	-2.6292	-0.409643
-1.3263	-3.75377	-5.11865
-4.09324	-4.09448	-3.72853
-3.57916	-2.95895	-3.78371
-5.73468	-3.55765	-3.23613
-2.67714	-0.789734	-1.96752
-1.59332	3.26495	-1.44768
-0.148873	1.19411	-0.263986
1.6309	-0.199556	-1.7733
0.95789	1.02226	-2.96809
-1.0502	2.78574	-5.47041
-1.82144	1.53424	-2.62894
-3.77088	-1.07081	-5.51221
-2.37083	-3.77032	-6.66221
-4.38693	-2.30997	-2.4841
-4.43765	0.150899	-0.848571
-3.05481	0.726134	-2.01096
1.24256	5.4359	0.977203
-2.14751	3.76551	0.667025
-3.10271	3.08961	1.36819
-1.15964	3.13479	2.64533
0.943177	1.29788	0.496011
-1.28596	-0.65443	0.38377
-1.15499	-0.240675	-3.70007
-3.31832	-4.99269	-6.57738
-3.77624	-2.86047	-6.96521
-2.8783	-4.92139	-7.39306
-2.73801	-4.18571	-5.25519
-2.0401	-2.95455	-2.87126
-2.26457	-2.12952	-1.60622
-3.60562	-1.4635	-1.62261
-6.24871	-3.9497	-2.59125
-6.9963	-3.45707	-1.89076
-7.92265	-6.03223	-5.67468
-6.29699	-6.30133	-8.2467
-2.1911	-4.1208	-7.00486
-1.77589	-2.27986	-6.33141
-3.21083	-1.09036	-4.89229
1.06034	-3.22373	-6.3515
-1.00967	-5.56177	-3.90807
-4.48631	-6.95221	-2.36246
-5.58666	-5.5711	-4.75144
-7.76787	-3.65928	-6.37133
-3.42003	-6.59304	-9.10798
-3.33938	-2.64951	-6.14325
-3.34148	-3.72314	-5.6471
-2.0521	-1.50678	-3.99789
-2.75368	-1.61853	-4.35874
-1.10329	-1.41951	0.081104
-1.55379	-4.03956	0.606227
0.165343	-2.04301	1.33639
1.55063	-2.08084	-1.51705
-2.14271	-3.04265	-3.29929
-4.81229	-3.17772	-3.33189
-5.94548	-1.49363	-0.681235
-1.7219	4.68603	0.712442
